1.00000E+09	0.000
2.50000E+09	0.000
5.00000E+09	0.001
7.50000E+09	0.002
1.00000E+10	0.001
2.50000E+10	0.006
5.00000E+10	0.029
7.50000E+10	0.022
1.00000E+11	0.022
2.50000E+11	0.080
5.00000E+11	0.129
7.50000E+11	0.109
1.00000E+12	0.079
2.50000E+12	0.211
5.00000E+12	0.138
7.50000E+12	0.057
1.00000E+13	0.016
2.50000E+13	0.063
5.00000E+13	0.025
7.50000E+13	0.010
1.00000E+14	0.000

